"G-MIDE 05-Sep-04 Frame Layout: BMI3211 (V0.02) Format: Flight Ops Event (V0.01)"
"Frame-SF","Time","Status","Parameter not present","PFD Selected Speed","Altitude (1013.25mb)","Parameter not present","Radio Altitude 1","Parameter not present","Computed Airspeed","Ground Speed","Magnetic Heading","Roll Angle +=RWD","","EPR Actual Eng 1","EPR Actual Eng 2","Pitch Angle +=N/UP","","","","Land Gear Squat Switch - LH","Elevator Pos LH +=UP","Elevator Pos RH +=UP","Rudder Position","","Normal Acceleration","","","","","","","","Spoiler Pos LH 2","Spoiler Pos LH 4","Spoiler Pos LH 5","True Air Temp","Lateral Acceleration","","","","LongAcc","","","","Flap Angle","Slat Position","Glideslope Deviation 1","Localizer Deviation 1","ATS Engaged","A/P 1 Engaged","A/P 2 Engaged","Parameter not present","Reverser Deployed Eng 1","Reverser Deployed Eng 2","GPWS Modes On","GPWS G/S Visual Alert","VMO/MMO Overspeed"
"Frame-SF","Time","Status","FDC Event","SPD_MACH_A_M","ALT","FDC HAAL","RALT1","FDC Rate of Descent","CAS","GS","HEADING","ROLL","ROLL","EPR_1","EPR_2","PITCH","PITCH","PITCH","PITCH","LDG_LH","ELEV_L","ELEV_R","RUDDER","RUDDER","VRTG","VRTG","VRTG","VRTG","VRTG","VRTG","VRTG","VRTG","SP2_L","SP4_L","SP5_L","TAT","LATG","LATG","LATG","LATG","LONG","LONG","LONG","LONG","FLAPS","SLATS","GLID1DOT","LOC1DOT","ATS_ENGAGED","AP_1","AP_2","FDC Phase of Flight ID","REV_DEPLOYD1","REV_DEPLOYD2","GPWS_M_ON","GPWS_VA_ON","VMO_MMO_OVS"
"Frame-SF","Time","Status","","kts","ft","","ft","","kts","kts","deg","deg","deg","units","units","deg","deg","deg","deg","","deg","deg","deg","deg","g","g","g","g","g","g","g","g","deg","deg","deg","degC","g","g","g","g","g","g","g","g","deg","deg","dots","dots","","","","","","","","",""
2695-2,13:09,,,306,27984,,0.0,,307,486,320,-0.4,-0.4,1.521,1.525,3.2,3.2,3.2,3.2,AIR,-0.3,0.0,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.95,0.96,0,0,0,-2.8,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2695-3,13:09,,,306,28008,,0.0,,307,486,320,-0.4,-0.4,1.523,1.523,3.2,3.2,3.2,3.2,AIR,-0.3,-0.1,-0.26,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2695-4,13:09,,,305,28036,,0.0,,307,486,320,-0.4,-0.4,1.523,1.523,3.2,3.2,3.2,3.2,AIR,-0.3,-0.1,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.95,0,0,0,-2.8,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2696-1,13:09,,,305,28064,,0.0,,307,485,320,-0.4,-0.4,1.523,1.525,3.2,3.2,3.2,3.2,AIR,-0.3,0.0,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2696-2,13:09,,,305,28092,,0.0,,307,485,320,-0.7,-0.7,1.525,1.523,3.2,3.2,3.2,3.2,AIR,-0.3,-0.1,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,0,0,-3.0,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2696-3,13:09,,,305,28120,,0.0,,306,485,320,-0.7,-0.7,1.525,1.523,3.2,3.2,3.2,3.2,AIR,-0.3,0.0,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.98,0.96,0.97,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2696-4,13:09,,,305,28148,,0.0,,306,485,320,-0.7,-0.7,1.525,1.527,3.2,3.2,3.2,3.2,AIR,-0.3,0.0,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,0,0,-3.3,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2697-1,13:09,,,305,28176,,0.0,,306,485,320,-0.7,-0.7,1.525,1.523,3.2,3.2,3.2,3.2,AIR,-0.3,-0.1,-0.18,-0.26,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2697-2,13:09,,,304,28208,,0.0,,306,485,320,-0.7,-0.7,1.523,1.525,3.2,3.2,3.2,3.2,AIR,-0.3,-0.1,-0.18,-0.26,0.96,0.96,0.95,0.96,0.96,0.95,0.96,0.96,0,0,0,-3.5,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2697-3,13:09,,,304,28240,,0.0,,306,485,320,-0.7,-0.7,1.525,1.527,3.2,3.2,3.2,3.2,AIR,-0.3,0.0,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2697-4,13:09,,,304,28264,,0.0,,305,484,320,-0.7,-0.7,1.527,1.525,3.2,3.5,3.5,3.5,AIR,-0.3,0.0,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,0,0,-3.5,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2698-1,13:09,,,304,28296,,0.0,,305,484,320,-0.7,-0.7,1.527,1.527,3.5,3.5,3.5,3.5,AIR,-0.3,0.0,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.97,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2698-2,13:09,,,304,28324,,0.0,,305,484,320,-0.7,-0.7,1.527,1.527,3.5,3.5,3.5,3.5,AIR,-0.2,0.0,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.95,0.95,0,0,0,-3.8,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2698-3,13:09,,,303,28356,,0.0,,305,484,320,-0.7,-0.7,1.527,1.527,3.5,3.5,3.5,3.5,AIR,-0.2,0.0,-0.18,-0.18,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2698-4,13:09,,,303,28384,,0.0,,304,484,320,-0.7,-0.7,1.527,1.527,3.5,3.5,3.5,3.5,AIR,-0.3,0.0,-0.18,-0.18,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,-4.0,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2699-1,13:09,,,303,28416,,0.0,,304,484,320,-0.7,-0.4,1.529,1.529,3.5,3.5,3.5,3.5,AIR,-0.3,0.0,-0.26,-0.18,0.95,0.95,0.95,0.95,0.95,0.96,0.95,0.96,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2699-2,13:09,,,303,28444,,0.0,,304,483,320,-0.4,-0.4,1.529,1.529,3.5,3.5,3.5,3.5,AIR,-0.3,0.0,-0.26,-0.18,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,-4.3,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2699-3,13:09,,,303,28476,,0.0,,304,483,320,-0.4,-0.7,1.529,1.529,3.5,3.5,3.5,3.5,AIR,-0.3,0.0,-0.26,-0.18,0.95,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2699-4,13:09,,,302,28508,,0.0,,304,483,320,-0.7,-0.4,1.529,1.531,3.5,3.5,3.5,3.5,AIR,-0.3,0.0,-0.18,-0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.95,0.95,0,0,0,-4.5,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2700-1,13:09,,,302,28536,,0.0,,304,483,320,-0.4,-0.4,1.531,1.529,3.5,3.5,3.5,3.5,AIR,-0.2,-0.1,-0.18,-0.26,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2700-2,13:09,,,302,28564,,0.0,,303,483,320,-0.4,-0.4,1.529,1.531,3.5,3.5,3.5,3.5,AIR,-0.3,-0.1,-0.18,-0.26,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,0,0,-4.5,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2700-3,13:09,,,300,28596,,0.0,,303,482,320,-0.4,-0.7,1.529,1.531,3.5,3.5,3.5,3.5,AIR,-0.3,-0.2,-0.18,-0.18,0.96,0.95,0.95,0.96,0.95,0.96,0.96,0.96,0,0,0,,0.000,0.000,0.000,0.000,0.047,0.047,0.047,0.047,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2700-4,13:09,,,296,28624,,0.0,,303,482,320,-0.7,-0.7,1.531,1.531,3.5,3.5,3.5,3.5,AIR,-0.4,-0.2,-0.18,-0.18,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0,0,0,-4.8,0.000,0.000,0.000,0.000,0.047,0.051,0.051,0.047,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2701-1,13:09,,,296,28660,,0.0,,302,482,320,-0.7,-0.7,1.531,1.533,3.9,3.9,3.9,3.9,AIR,-0.4,-0.4,-0.18,-0.18,1.00,1.00,1.01,1.02,1.03,1.04,1.04,1.05,0,0,0,,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2701-2,13:09,,,296,28700,,0.0,,302,481,320,-0.7,-0.7,1.531,1.533,4.2,4.2,4.2,4.2,AIR,-0.6,-0.2,-0.18,-0.18,1.05,1.06,1.06,1.06,1.06,1.05,1.05,1.05,0,0,0,-5.0,0.000,0.000,0.000,0.000,0.051,0.055,0.055,0.055,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2701-3,13:09,,,296,28732,,0.0,,302,481,320,-0.7,-0.7,1.531,1.533,4.2,4.2,4.2,4.2,AIR,-0.4,-0.1,-0.18,-0.18,1.04,1.04,1.03,1.03,1.02,1.02,1.02,1.01,0,0,0,,0.000,0.000,0.000,0.000,0.055,0.055,0.051,0.051,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2701-4,13:10,,,291,28768,,0.0,,301,481,320,-0.7,-0.7,1.533,1.533,4.2,4.2,4.2,4.2,AIR,-0.4,0.0,-0.18,-0.18,1.00,1.00,1.00,1.00,0.99,0.99,0.98,0.98,0,0,0,-5.3,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2702-1,13:10,,,291,28808,,0.0,,301,480,320,-0.7,-0.7,1.535,1.533,4.2,4.6,4.6,4.6,AIR,-0.3,-0.1,-0.18,-0.18,1.00,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0,0,0,,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2702-2,13:10,,,291,28852,,0.0,,300,479,320,-0.7,-0.7,1.533,1.535,4.6,4.6,4.6,4.6,AIR,-0.3,-0.2,-0.18,-0.18,0.99,1.00,1.00,1.00,1.00,1.00,1.01,1.02,0,0,0,-5.8,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2702-3,13:10,,,291,28896,,0.0,,300,479,320,-0.7,-0.7,1.535,1.535,4.6,4.9,4.9,4.9,AIR,-0.4,-0.2,-0.18,-0.18,1.02,1.00,1.03,1.03,1.03,1.03,1.03,1.03,0,0,0,,0.000,0.000,0.000,0.000,0.051,0.051,0.055,0.055,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2702-4,13:10,,,290,28944,,0.0,,299,478,320,-0.7,-0.7,1.535,1.537,4.9,4.9,4.9,4.9,AIR,-0.4,-0.1,-0.18,-0.18,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,0,0,-6.0,0.000,0.000,0.000,0.000,0.055,0.055,0.055,0.055,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2703-1,13:10,,,290,28988,,0.0,,299,477,320,-0.7,-0.7,1.537,1.539,5.3,5.3,5.3,5.3,AIR,-0.4,0.0,-0.26,-0.26,1.03,1.02,1.02,1.02,1.02,1.01,1.01,1.00,0,0,0,,0.000,0.000,0.000,0.000,0.055,0.055,0.055,0.055,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2703-2,13:10,,,290,29036,,0.0,,298,477,320,-0.7,-0.7,1.539,1.537,5.3,5.3,5.3,5.3,AIR,-0.3,0.0,-0.18,-0.18,1.00,1.00,1.00,1.00,1.00,0.98,0.98,0.98,0,0,0,-6.3,0.000,0.000,0.000,0.000,0.055,0.055,0.051,0.051,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2703-3,13:10,,,289,29088,,0.0,,297,476,320,-0.4,-0.4,1.539,1.539,5.3,5.3,5.3,5.3,AIR,-0.2,0.0,-0.18,-0.18,0.98,0.98,0.98,0.97,0.96,0.96,0.96,0.96,0,0,0,,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2703-4,13:10,,,289,29140,,0.0,,296,475,320,-0.4,-0.4,1.541,1.539,5.3,5.3,5.3,5.3,AIR,-0.2,0.0,-0.18,-0.26,0.96,0.95,0.96,0.96,0.96,0.96,0.95,0.95,0,0,0,-6.8,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2704-1,13:10,,,289,29188,,0.0,,296,475,320,-0.4,-0.4,1.541,1.543,5.3,5.3,5.3,5.3,AIR,-0.1,0.1,-0.18,-0.18,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2704-2,13:10,,,288,29244,,0.0,,295,474,320,-0.7,-0.7,1.541,1.541,5.3,5.3,5.3,5.3,AIR,-0.1,0.1,-0.18,-0.18,0.95,0.94,0.94,0.94,0.94,0.94,0.94,0.93,0,0,0,-7.3,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2704-3,13:10,,,288,29292,,0.0,,294,473,320,-0.7,-0.7,1.543,1.545,5.3,5.3,5.3,5.3,AIR,-0.1,0.2,-0.26,-0.26,0.93,0.93,0.92,0.93,0.93,0.93,0.92,0.92,0,0,0,,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2704-4,13:10,,,287,29340,,0.0,,293,473,320,-0.7,-0.7,1.545,1.545,4.9,4.9,4.9,4.9,AIR,-0.1,0.1,-0.18,-0.26,0.92,0.92,0.92,0.91,0.91,0.92,0.92,0.92,0,0,0,-7.8,0.000,0.000,0.000,-0.004,0.051,0.051,0.051,0.051,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2705-1,13:10,,,287,29392,,0.0,,292,472,320,-0.7,-0.7,1.547,1.547,4.9,4.9,4.9,4.9,AIR,-0.1,0.1,-0.18,-0.26,0.92,0.92,0.92,0.92,0.92,0.91,0.91,0.91,0,0,0,,-0.004,-0.004,0.000,0.000,0.051,0.051,0.051,0.051,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2705-2,13:10,,,287,29440,,0.0,,292,471,320,-0.4,-0.4,1.547,1.547,4.9,4.9,4.9,4.9,AIR,-0.1,0.0,-0.18,-0.26,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.90,0,0,0,-8.3,0.000,0.000,0.000,0.000,0.051,0.051,0.051,0.051,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2705-3,13:10,,,287,29488,,0.0,,291,471,320,-0.4,-0.4,1.545,1.549,4.9,4.9,4.9,4.9,AIR,-0.2,0.0,-0.26,-0.26,0.92,0.92,0.92,0.92,0.92,0.93,0.93,0.93,0,0,0,,0.000,0.000,-0.004,-0.004,0.051,0.051,0.051,0.051,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2705-4,13:10,,,286,29536,,0.0,,291,470,320,-0.4,-0.4,1.547,1.547,4.9,4.9,4.9,4.9,AIR,-0.2,0.0,-0.26,-0.18,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,-8.5,-0.004,-0.004,0.000,0.000,0.051,0.051,0.051,0.051,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2706-1,13:10,,,286,29580,,0.0,,290,470,320,-0.4,0.0,1.547,1.549,4.9,4.9,4.9,4.9,AIR,-0.2,-0.1,-0.26,-0.26,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,,-0.004,0.000,0.000,0.000,0.051,0.051,0.051,0.055,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2706-2,13:10,,,286,29624,,0.0,,290,469,320,0.0,0.0,1.551,1.549,4.9,4.9,4.9,4.9,AIR,-0.3,-0.1,-0.18,-0.26,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.95,0,0,0,-9.0,0.000,0.000,0.000,-0.004,0.055,0.051,0.055,0.055,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2706-3,13:10,,,285,29672,,0.0,,290,469,320,0.0,-0.4,1.549,1.551,4.9,4.9,4.9,4.9,AIR,-0.3,-0.1,-0.26,-0.18,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,,-0.004,-0.004,-0.004,-0.004,0.055,0.055,0.055,0.055,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2706-4,13:10,,,285,29712,,0.0,,289,468,320,-0.4,-0.4,1.549,1.551,4.9,4.9,4.9,4.9,AIR,-0.3,-0.1,-0.18,-0.18,0.93,0.93,0.93,0.93,0.93,0.95,0.94,0.95,0,0,0,-9.3,-0.004,0.000,0.000,0.000,0.055,0.055,0.055,0.055,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
2707-1,13:10,,,285,29756,,0.0,,289,468,320,0.0,0.0,1.549,1.551,4.9,4.9,4.9,4.9,AIR,-0.4,-0.1,-0.18,-0.26,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,,0.000,0.000,0.000,0.000,0.055,0.055,0.055,0.055,0,0.0,0.0,0.0,ENGAGE,ENGAGE,NOT EN,,,,,,
2707-2,13:10,,,284,29796,,0.0,,288,468,320,-0.4,-0.4,1.551,1.553,4.6,4.6,4.6,4.6,AIR,-0.3,-0.1,-0.18,-0.26,0.95,0.95,0.94,0.94,0.94,0.94,0.94,0.94,0,0,0,-9.5,0.000,0.000,-0.004,-0.004,0.055,0.055,0.055,0.055,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
